時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm)
2019-12-5,高雄市,三民,16.9,15.3,86.0,2.8,4.0
2019-12-6,高雄市,三民,16.5,15.3,93.0,2.3,4.0
2019-12-7,高雄市,三民,16.4,14.0,81.0,2.4,0.0
2019-12-8,高雄市,三民,18.5,14.5,71.0,1.3,0.0
2019-12-9,高雄市,三民,19.9,16.7,63.0,1.1,0.0
2019-12-10,高雄市,三民,20.9,17.5,62.0,1.9,0.0
2019-12-11,高雄市,三民,20.6,16.7,72.0,1.4,0.0
2019-12-12,高雄市,三民,21.1,18.0,72.0,1.2,0.0
2019-12-13,高雄市,三民,21.2,17.7,69.0,2.0,0.0
2019-12-14,高雄市,三民,22.4,18.5,70.0,1.3,0.0
2019-12-15,高雄市,三民,23.0,19.8,72.0,0.9,0.0
2019-12-16,高雄市,三民,23.5,20.7,77.0,1.2,0.0
2019-12-17,高雄市,三民,24.8,21.2,70.0,1.4,0.0
2019-12-18,高雄市,三民,24.2,21.0,74.0,1.2,0.0
2019-12-19,高雄市,三民,22.1,19.1,81.0,2.2,0.0
2019-12-20,高雄市,三民,20.7,18.6,81.0,1.9,0.0
2019-12-21,高雄市,三民,21.9,19.0,82.0,1.5,0.0
2019-12-22,高雄市,三民,23.1,19.2,77.0,1.7,0.0
2019-12-23,高雄市,三民,22.1,18.5,80.0,1.6,0.0
2019-12-24,高雄市,三民,22.3,19.5,79.0,1.4,0.0
2019-12-25,高雄市,三民,23.1,20.2,77.0,1.1,0.0
2019-12-26,高雄市,三民,24.1,19.6,71.0,2.0,0.0
2019-12-27,高雄市,三民,19.9,18.2,72.0,1.9,0.0
2019-12-28,高雄市,三民,20.7,18.0,71.0,1.1,1.5
2019-12-29,高雄市,三民,20.2,18.7,92.0,1.6,15.0
2019-12-30,高雄市,三民,22.3,19.6,80.0,2.0,0.0
2019-12-31,高雄市,三民,20.7,18.5,84.0,1.4,0.0
